function_name,total_time,call_count,avg_time,cpu_time,wait_time,memory_usage,file
<method 'items' of 'dict' objects>,0.0002008,155,1.295483870967742e-06,0.0002008,0.0,,~
<method 'values' of 'dict' objects>,0.0001372,256,5.359375e-07,0.0001372,0.0,,~
<method 'update' of 'dict' objects>,0.000554,247,2.2429149797570852e-06,0.000554,0.0,,~
<method 'clear' of 'dict' objects>,4.5e-06,12,3.75e-07,4.5e-06,0.0,,~
<method 'copy' of 'dict' objects>,0.0001854,207,8.956521739130435e-07,0.0001854,0.0,,~
<method 'copy' of 'list' objects>,8.6e-06,12,7.166666666666668e-07,8.6e-06,0.0,,~
<method 'append' of 'list' objects>,0.0057264,17165,3.336090882609962e-07,0.0057264,0.0,,~
<method 'extend' of 'list' objects>,7.5e-06,3,2.5e-06,5.500000000000001e-06,1.9999999999999995e-06,,~
<method 'pop' of 'list' objects>,5.72e-05,70,8.171428571428572e-07,5.72e-05,0.0,,~
<method 'remove' of 'list' objects>,4.000000000000001e-06,11,3.636363636363637e-07,4.000000000000001e-06,0.0,,~
<method 'index' of 'list' objects>,2.8000000000000003e-05,12,2.3333333333333336e-06,2.8000000000000003e-05,0.0,,~
<method 'reverse' of 'list' objects>,8.000000000000001e-07,1,8.000000000000001e-07,8.000000000000001e-07,0.0,,~
<built-in method from_bytes>,8.200000000000001e-06,27,3.0370370370370374e-07,8.200000000000001e-06,0.0,,~
<method 'add' of 'set' objects>,0.0009162,260,3.5238461538461542e-06,0.0008586,5.759999999999999e-05,,~
<method 'discard' of 'set' objects>,2.97e-05,40,7.425e-07,2.97e-05,0.0,,~
<method 'difference' of 'set' objects>,5.9e-06,1,5.9e-06,5.9e-06,0.0,,~
<method 'remove' of 'set' objects>,3.24e-05,51,6.352941176470589e-07,2.7700000000000002e-05,4.699999999999999e-06,,~
<method 'update' of 'set' objects>,0.0010707000000000002,298,3.592953020134229e-06,0.0008815,0.00018920000000000015,,~
<method 'encode' of 'str' objects>,1.9e-06,1,1.9e-06,1.9e-06,0.0,,~
<method 'replace' of 'str' objects>,0.0005235,689,7.597968069666183e-07,0.0005235,0.0,,~
<method 'split' of 'str' objects>,9.7e-06,10,9.7e-07,9.7e-06,0.0,,~
<method 'join' of 'str' objects>,0.001961,263,7.456273764258555e-06,0.0018626,9.84e-05,,~
<method 'find' of 'str' objects>,0.00023,163,1.411042944785276e-06,0.00023,0.0,,~
<method 'partition' of 'str' objects>,3.1000000000000004e-06,7,4.428571428571429e-07,3.1000000000000004e-06,0.0,,~
<method 'lower' of 'str' objects>,8.3e-06,25,3.32e-07,8.3e-06,0.0,,~
<method 'lstrip' of 'str' objects>,9.000000000000001e-07,1,9.000000000000001e-07,9.000000000000001e-07,0.0,,~
<method 'rfind' of 'str' objects>,0.000496,505,9.821782178217822e-07,0.000496,0.0,,~
<method 'rstrip' of 'str' objects>,0.0002597,406,6.396551724137932e-07,0.0002597,0.0,,~
<method 'rpartition' of 'str' objects>,6.42e-05,128,5.015625e-07,6.42e-05,0.0,,~
<method 'strip' of 'str' objects>,5.000000000000001e-07,1,5.000000000000001e-07,5.000000000000001e-07,0.0,,~
<method 'upper' of 'str' objects>,3.6000000000000003e-06,8,4.5000000000000003e-07,3.6000000000000003e-06,0.0,,~
<method 'startswith' of 'str' objects>,9.5e-05,219,4.3378995433789956e-07,9.5e-05,0.0,,~
<method 'endswith' of 'str' objects>,8.010000000000001e-05,294,2.724489795918368e-07,8.010000000000001e-05,0.0,,~
<method 'isascii' of 'str' objects>,5.000000000000001e-07,1,5.000000000000001e-07,5.000000000000001e-07,0.0,,~
<method 'isalpha' of 'str' objects>,8.000000000000001e-07,1,8.000000000000001e-07,8.000000000000001e-07,0.0,,~
<method 'format' of 'str' objects>,0.0007968000000000001,82,9.717073170731708e-06,0.00044290000000000003,0.00035390000000000004,,~
<built-in method msvcrt.open_osfhandle>,2.82e-05,12,2.35e-06,2.82e-05,0.0,,~
<built-in method builtins.__build_class__>,0.0005208000000000001,34,1.531764705882353e-05,0.0004043,0.00011650000000000007,,~
<built-in method builtins.__import__>,0.0020309,2,0.00101545,5.500000000000001e-06,0.0020254,,~
<built-in method builtins.abs>,3.44e-05,42,8.190476190476191e-07,3.44e-05,0.0,,~
<built-in method builtins.all>,2.7e-06,1,2.7e-06,1.7e-06,1e-06,,~
<built-in method builtins.any>,2.7e-06,1,2.7e-06,1.6000000000000001e-06,1.0999999999999998e-06,,~
<built-in method builtins.callable>,6.900000000000001e-06,18,3.833333333333334e-07,6.900000000000001e-06,0.0,,~
<built-in method builtins.divmod>,9.460000000000001e-05,198,4.777777777777778e-07,9.460000000000001e-05,0.0,,~
<built-in method builtins.exec>,0.0079336,6,0.0013222666666666669,3.99e-05,0.0078937,,~
<built-in method builtins.getattr>,0.007335400000000001,20987,3.4952113212941345e-07,0.0073254,1.000000000000046e-05,,~
<built-in method builtins.hasattr>,0.0031810000000000002,2311,1.3764604067503247e-06,0.0017408,0.0014402000000000002,,~
<built-in method builtins.hash>,2.9e-06,7,4.1428571428571433e-07,2.9e-06,0.0,,~
<built-in method builtins.id>,2.01e-05,26,7.730769230769231e-07,2.01e-05,0.0,,~
<built-in method builtins.isinstance>,0.0018815000000000001,2257,8.336287106778911e-07,0.0010860000000000002,0.0007955,,~
<built-in method builtins.issubclass>,6.7e-06,23,2.9130434782608695e-07,6.7e-06,0.0,,~
<built-in method builtins.iter>,7.000000000000001e-07,1,7.000000000000001e-07,7.000000000000001e-07,0.0,,~
<built-in method builtins.len>,0.0012323,1862,6.618152524167562e-07,0.0012134000000000001,1.8899999999999863e-05,,~
<built-in method builtins.locals>,3.7e-06,2,1.85e-06,3.7e-06,0.0,,~
<built-in method builtins.max>,0.007001200000000001,10357,6.759872549966208e-07,0.006967500000000001,3.370000000000022e-05,,~
<built-in method builtins.min>,3.3e-06,2,1.65e-06,3.3e-06,0.0,,~
<built-in method builtins.next>,0.0001589,36,4.41388888888889e-06,2.26e-05,0.0001363,,~
<built-in method builtins.ord>,0.00014670000000000002,840,1.7464285714285716e-07,0.00014670000000000002,0.0,,~
<built-in method builtins.round>,0.0064064000000000005,1778,3.6031496062992127e-06,0.0064064000000000005,0.0,,~
<built-in method builtins.setattr>,9.3e-06,11,8.454545454545455e-07,9.3e-06,0.0,,~
<built-in method builtins.sum>,0.013775200000000001,5843,2.3575560499743287e-06,0.0057659,0.0080093,,~
<built-in method _imp.acquire_lock>,1.32e-05,66,2.0000000000000002e-07,1.32e-05,0.0,,~
<built-in method _imp.release_lock>,1.22e-05,66,1.8484848484848484e-07,1.22e-05,0.0,,~
<built-in method _imp.find_frozen>,8.000000000000001e-06,11,7.272727272727274e-07,8.000000000000001e-06,0.0,,~
<built-in method _imp.is_builtin>,2.32e-05,11,2.1090909090909093e-06,2.32e-05,0.0,,~
<built-in method _imp.create_dynamic>,0.0030743000000000003,2,0.0015371500000000001,0.0030743000000000003,0.0,,~
<built-in method _imp.exec_dynamic>,1.83e-05,2,9.15e-06,1.83e-05,0.0,,~
<built-in method _imp._fix_co_filename>,1.1700000000000001e-05,9,1.3000000000000003e-06,1.1700000000000001e-05,0.0,,~
<built-in method marshal.loads>,0.0013759,9,0.00015287777777777778,0.0013759,0.0,,~
<built-in method sys.audit>,5.000000000000001e-07,1,5.000000000000001e-07,5.000000000000001e-07,0.0,,~
<built-in method sys._getframe>,0.00018030000000000002,156,1.1557692307692308e-06,0.00018030000000000002,0.0,,~
<built-in method sys.getwindowsversion>,0.0010695000000000001,7,0.0001527857142857143,0.0010695000000000001,0.0,,~
<built-in method sys.intern>,1.4400000000000001e-05,12,1.2000000000000002e-06,1.4400000000000001e-05,0.0,,~
_path_split,9.410000000000001e-05,18,5.227777777777778e-06,3.35e-05,6.060000000000001e-05,,<frozen importlib._bootstrap_external>
_gcd_import,0.0060897,1,0.0060897,3.3e-06,0.0060864,,<frozen importlib._bootstrap>
module_from_spec,0.0034887000000000004,11,0.0003171545454545455,3.6400000000000004e-05,0.0034523000000000006,,<frozen importlib._bootstrap>
makedirs,0.0015218,4,0.00038045,4.2000000000000004e-05,0.0014798,,<frozen os>
cache_from_source,0.00038070000000000004,18,2.1150000000000002e-05,6.94e-05,0.00031130000000000003,,<frozen importlib._bootstrap_external>
__init__,5e-06,11,4.5454545454545457e-07,5e-06,0.0,,<frozen importlib._bootstrap>
__subclasshook__,1.8000000000000001e-06,1,1.8000000000000001e-06,9.000000000000001e-07,9.000000000000001e-07,,<frozen _collections_abc>
__subclasshook__,1.15e-05,42,2.738095238095238e-07,1.15e-05,0.0,,<frozen _collections_abc>
has_location,1.3e-06,11,1.1818181818181818e-07,1.3e-06,0.0,,<frozen importlib._bootstrap>
cached,0.00026660000000000003,20,1.3330000000000001e-05,1.23e-05,0.00025430000000000006,,<frozen importlib._bootstrap>
_get_spec,0.0033206000000000004,11,0.0003018727272727273,3.6400000000000004e-05,0.0032842000000000006,,<frozen importlib._bootstrap_external>
path_stats,0.0003501,9,3.89e-05,1.34e-05,0.0003367,,<frozen importlib._bootstrap_external>
get_filename,1.1e-06,9,1.2222222222222222e-07,1.1e-06,0.0,,<frozen importlib._bootstrap_external>
__init__,2.4000000000000003e-06,9,2.666666666666667e-07,2.4000000000000003e-06,0.0,,<frozen importlib._bootstrap_external>
split,0.0035254,166,2.1237349397590362e-05,0.0020012000000000003,0.0015241999999999999,,<frozen ntpath>
_sanity_check,8.000000000000001e-07,1,8.000000000000001e-07,6.000000000000001e-07,2e-07,,<frozen importlib._bootstrap>
__init__,0.0002655,11,2.4136363636363636e-05,0.0002527,1.2799999999999986e-05,,<frozen importlib._bootstrap>
_get_spec,0.00015130000000000002,11,1.3754545454545455e-05,3.24e-05,0.00011890000000000002,,<frozen importlib._bootstrap_external>
_splitext,0.0012617000000000001,156,8.087820512820513e-06,0.0005461,0.0007156000000000002,,<frozen genericpath>
_handle_fromlist,0.0020725,16,0.00012953125,2.68e-05,0.0020457,,<frozen importlib._bootstrap>
_path_hooks,0.0001509,1,0.0001509,1.02e-05,0.0001407,,<frozen importlib._bootstrap_external>
create_module,9.000000000000001e-07,9,1.0000000000000001e-07,9.000000000000001e-07,0.0,,<frozen importlib._bootstrap_external>
__subclasshook__,3.6000000000000003e-06,1,3.6000000000000003e-06,1.1e-06,2.5e-06,,<frozen _collections_abc>
dirname,2.46e-05,1,2.46e-05,1.7e-06,2.29e-05,,<frozen ntpath>
_validate_timestamp_pyc,3.35e-05,9,3.7222222222222225e-06,1.63e-05,1.72e-05,,<frozen importlib._bootstrap_external>
_find_and_load,0.0178197,6,0.0029699500000000003,0.0001005,0.0177192,,<frozen importlib._bootstrap>
_path_abspath,7.400000000000001e-05,12,6.166666666666667e-06,6.4000000000000006e-06,6.76e-05,,<frozen importlib._bootstrap_external>
__init__,2.7e-06,2,1.35e-06,2.7e-06,0.0,,<frozen codecs>
_path_isabs,6.76e-05,12,5.633333333333333e-06,2.83e-05,3.9300000000000007e-05,,<frozen importlib._bootstrap_external>
find_spec,0.0031143000000000004,16,0.00019464375000000003,0.0001808,0.0029335000000000003,,<frozen importlib._bootstrap_external>
_get_bothseps,0.00032980000000000005,166,1.9867469879518074e-06,0.00026000000000000003,6.980000000000002e-05,,<frozen ntpath>
_path_join,0.0006891,74,9.312162162162162e-06,0.00045500000000000006,0.00023409999999999994,,<frozen importlib._bootstrap_external>
__enter__,1.62e-05,44,3.681818181818182e-07,1.02e-05,6e-06,,<frozen importlib._bootstrap>
_check_methods,1.69e-05,5,3.3800000000000002e-06,1.69e-05,0.0,,<frozen _collections_abc>
parent,0.00011520000000000001,76,1.5157894736842105e-06,6.96e-05,4.560000000000001e-05,,<frozen importlib._bootstrap>
setdefault,7.780000000000001e-05,11,7.072727272727273e-06,3.57e-05,4.210000000000001e-05,,<frozen importlib._bootstrap>
_classify_pyc,5.14e-05,9,5.711111111111112e-06,2.7400000000000002e-05,2.4e-05,,<frozen importlib._bootstrap_external>
__subclasshook__,5.9e-06,1,5.9e-06,2.7e-06,3.2000000000000003e-06,,<frozen _collections_abc>
__enter__,0.0001026,11,9.327272727272727e-06,2.09e-05,8.170000000000001e-05,,<frozen importlib._bootstrap>
join,6.0700000000000005e-05,5,1.214e-05,2.51e-05,3.5600000000000005e-05,,<frozen ntpath>
_call_with_frames_removed,0.0079478,12,0.0006623166666666667,2.39e-05,0.0079239,,<frozen importlib._bootstrap>
__enter__,0.0005535000000000001,11,5.031818181818182e-05,1.6800000000000002e-05,0.0005367000000000001,,<frozen importlib._bootstrap>
__getitem__,9.100000000000001e-06,1,9.100000000000001e-06,5.500000000000001e-06,3.6000000000000003e-06,,<frozen os>
splitext,0.0018092000000000002,156,1.1597435897435898e-05,0.00047040000000000005,0.0013388000000000002,,<frozen ntpath>
_path_isdir,4.2600000000000005e-05,1,4.2600000000000005e-05,1.4000000000000001e-06,4.1200000000000005e-05,,<frozen importlib._bootstrap_external>
find_spec,2.97e-05,11,2.7e-06,6.5000000000000004e-06,2.32e-05,,<frozen importlib._bootstrap>
get_code,0.0087979,9,0.0009775444444444445,0.0001227,0.008675200000000001,,<frozen importlib._bootstrap_external>
__subclasshook__,1.0700000000000001e-05,5,2.1400000000000003e-06,4.7e-06,6.000000000000001e-06,,<frozen _collections_abc>
__init__,1.8000000000000001e-06,11,1.6363636363636364e-07,1.8000000000000001e-06,0.0,,<frozen importlib._bootstrap>
exec_module,2.72e-05,2,1.36e-05,4.5e-06,2.27e-05,,<frozen importlib._bootstrap_external>
basename,0.0037928000000000003,161,2.3557763975155282e-05,0.00035160000000000004,0.0034412,,<frozen ntpath>
_get_cached,0.0002543,11,2.311818181818182e-05,2.0300000000000002e-05,0.000234,,<frozen importlib._bootstrap_external>
_get_module_lock,0.00032700000000000003,11,2.972727272727273e-05,5.4600000000000006e-05,0.0002724,,<frozen importlib._bootstrap>
_find_and_load_unlocked,0.0175235,6,0.0029205833333333336,5.53e-05,0.0174682,,<frozen importlib._bootstrap>
_new_module,1.1000000000000001e-05,9,1.2222222222222223e-06,1.1000000000000001e-05,0.0,,<frozen importlib._bootstrap>
fsdecode,1.5e-06,1,1.5e-06,1.0000000000000002e-06,4.999999999999999e-07,,<frozen os>
__exit__,1.15e-05,11,1.0454545454545454e-06,7.5e-06,4e-06,,<frozen importlib._bootstrap>
path_hook_for_FileFinder,7.230000000000001e-05,1,7.230000000000001e-05,5.600000000000001e-06,6.670000000000001e-05,,<frozen importlib._bootstrap_external>
find_spec,0.0033331000000000003,11,0.00030300909090909094,1.25e-05,0.0033206000000000004,,<frozen importlib._bootstrap_external>
spec_from_file_location,0.0001161,11,1.0554545454545456e-05,4.2000000000000004e-05,7.41e-05,,<frozen importlib._bootstrap_external>
__init__,1.59e-05,11,1.4454545454545456e-06,1.59e-05,0.0,,<frozen importlib._bootstrap>
_verbose_message,2.89e-05,85,3.4000000000000003e-07,2.89e-05,0.0,,<frozen importlib._bootstrap>
get,1.2600000000000001e-05,1,1.2600000000000001e-05,3.5000000000000004e-06,9.100000000000001e-06,,<frozen _collections_abc>
isabs,7.97e-05,12,6.641666666666667e-06,4.3400000000000005e-05,3.6299999999999995e-05,,<frozen ntpath>
find_spec,2.4200000000000002e-05,11,2.2e-06,1.02e-05,1.4000000000000001e-05,,<frozen importlib._bootstrap>
_path_isfile,0.0014113,13,0.00010856153846153847,1.32e-05,0.0013981,,<frozen importlib._bootstrap_external>
__new__,2.6200000000000003e-05,11,2.381818181818182e-06,1.9e-05,7.200000000000002e-06,,<frozen importlib._bootstrap>
_compile_bytecode,0.0014140000000000001,9,0.00015711111111111112,2.1700000000000002e-05,0.0013923000000000002,,<frozen importlib._bootstrap_external>
acquire,0.0002097,11,1.9063636363636364e-05,6.670000000000001e-05,0.000143,,<frozen importlib._bootstrap>
_path_importer_cache,0.00016700000000000002,18,9.277777777777778e-06,1.6100000000000002e-05,0.0001509,,<frozen importlib._bootstrap_external>
abspath,1.1400000000000001e-05,1,1.1400000000000001e-05,4.2000000000000004e-06,7.2000000000000005e-06,,<frozen ntpath>
exec_module,0.015163800000000002,6,0.0025273,3.12e-05,0.015132600000000001,,<frozen importlib._bootstrap_external>
__init__,3e-06,11,2.7272727272727274e-07,3e-06,0.0,,<frozen importlib._bootstrap>
_relax_case,1.39e-05,16,8.6875e-07,1.39e-05,0.0,,<frozen importlib._bootstrap_external>
__init__,6.840000000000001e-05,1,6.840000000000001e-05,7.2000000000000005e-06,6.120000000000001e-05,,<frozen zipimport>
_init_module_attrs,0.0003461,11,3.146363636363637e-05,4.58e-05,0.0003003,,<frozen importlib._bootstrap>
_check_name_wrapper,1.45e-05,9,1.6111111111111111e-06,1.34e-05,1.0999999999999996e-06,,<frozen importlib._bootstrap_external>
expanduser,9.600000000000001e-06,3,3.2000000000000003e-06,4.800000000000001e-06,4.800000000000001e-06,,<frozen ntpath>
_find_spec,0.0035706,11,0.00032460000000000003,0.00011140000000000001,0.0034592,,<frozen importlib._bootstrap>
__exit__,5.7100000000000006e-05,11,5.190909090909091e-06,8.5e-06,4.86e-05,,<frozen importlib._bootstrap>
__init__,4.0000000000000003e-07,2,2.0000000000000002e-07,4.0000000000000003e-07,0.0,,<frozen importlib._bootstrap_external>
__init__,2.4100000000000003e-05,1,2.4100000000000003e-05,8.900000000000001e-06,1.5200000000000002e-05,,<frozen importlib._bootstrap_external>
__subclasshook__,1.7e-06,11,1.5454545454545456e-07,1.7e-06,0.0,,<frozen _collections_abc>
check_str,9.000000000000001e-07,1,9.000000000000001e-07,7.000000000000001e-07,2e-07,,<frozen os>
__subclasscheck__,0.0005781,17,3.400588235294118e-05,3.6e-05,0.0005421,,<frozen abc>
normcase,0.0039992000000000005,468,8.545299145299146e-06,0.0010902000000000002,0.002909,,<frozen ntpath>
_path_is_mode_type,0.0014393000000000001,14,0.00010280714285714287,2.46e-05,0.0014147,,<frozen importlib._bootstrap_external>
<genexpr>,2.0000000000000003e-06,8,2.5000000000000004e-07,2.0000000000000003e-06,0.0,,<frozen importlib._bootstrap_external>
remove,1.9e-05,11,1.7272727272727273e-06,1.25e-05,6.5000000000000004e-06,,<frozen importlib._bootstrap>
release,4.86e-05,11,4.418181818181818e-06,3.3100000000000005e-05,1.5499999999999997e-05,,<frozen importlib._bootstrap>
splitroot,0.0009324,177,5.267796610169491e-06,0.0007624000000000001,0.0001699999999999999,,<frozen ntpath>
_path_stat,0.0025366,40,6.3415e-05,2.71e-05,0.0025095,,<frozen importlib._bootstrap_external>
_unpack_uint32,3.7300000000000005e-05,27,1.3814814814814818e-06,2.58e-05,1.1500000000000005e-05,,<frozen importlib._bootstrap_external>
__instancecheck__,0.0006835000000000001,36,1.8986111111111113e-05,2.0700000000000002e-05,0.0006628000000000001,,<frozen abc>
_load_unlocked,0.015437800000000002,6,0.002572966666666667,4.6500000000000005e-05,0.015391300000000002,,<frozen importlib._bootstrap>
<genexpr>,3.1100000000000004e-05,54,5.75925925925926e-07,1.72e-05,1.3900000000000002e-05,,<frozen importlib._bootstrap_external>
get_data,0.0066522000000000005,9,0.0007391333333333334,4.8200000000000006e-05,0.0066040000000000005,,<frozen importlib._bootstrap_external>
_fill_cache,0.00012770000000000001,1,0.00012770000000000001,1.9900000000000003e-05,0.00010780000000000002,,<frozen importlib._bootstrap_external>
create_module,0.0030912,2,0.0015456,9.100000000000001e-06,0.0030821,,<frozen importlib._bootstrap_external>
__subclasshook__,6.8e-06,1,6.8e-06,2.5e-06,4.2999999999999995e-06,,<frozen os>
encodekey,3.6000000000000003e-06,1,3.6000000000000003e-06,2.3e-06,1.3000000000000003e-06,,<frozen os>
cb,2.05e-05,11,1.8636363636363637e-06,1.2100000000000001e-05,8.4e-06,,<frozen importlib._bootstrap>
__exit__,2.0300000000000002e-05,44,4.6136363636363644e-07,1.27e-05,7.600000000000002e-06,,<frozen importlib._bootstrap>
<built-in method __new__ of type object at 0x00007FF97F106A20>,0.0022661,3855,5.87833981841764e-07,0.0022661,0.0,,~
<built-in method _asyncio.current_task>,0.0005812,156,3.7256410256410257e-06,0.0005812,0.0,,~
<built-in method MetaTrader5._core.initialize>,0.10867230000000001,1,0.10867230000000001,0.10867230000000001,0.0,,~
<built-in method MetaTrader5._core.shutdown>,8.8e-06,1,8.8e-06,8.8e-06,0.0,,~
<built-in method MetaTrader5._core.symbols_get>,0.0055849,1,0.0055849,0.0055849,0.0,,~
<method 'acquire' of '_multiprocessing.SemLock' objects>,0.00020240000000000001,55,3.6800000000000003e-06,0.00020240000000000001,0.0,,~
<method 'release' of '_multiprocessing.SemLock' objects>,0.0001269,54,2.35e-06,0.0001269,0.0,,~
<method '__enter__' of '_multiprocessing.SemLock' objects>,2.1000000000000002e-06,2,1.0500000000000001e-06,2.1000000000000002e-06,0.0,,~
<method '__exit__' of '_multiprocessing.SemLock' objects>,1.7e-06,2,8.5e-07,1.7e-06,0.0,,~
<method '__exit__' of 'zstd.ZstdDecompressionReader' objects>,6.7e-06,1,6.7e-06,6.7e-06,0.0,,~
<method 'stream_reader' of 'zstd.ZstdDecompressor' objects>,5e-06,1,5e-06,5e-06,0.0,,~
<method 'put' of '_queue.SimpleQueue' objects>,1.4000000000000001e-05,2,7.000000000000001e-06,1.4000000000000001e-05,0.0,,~
<built-in method unicodedata.east_asian_width>,0.0036281000000000004,12400,2.925887096774194e-07,0.0036281000000000004,0.0,,~
<built-in method psutil_windows.proc_times>,0.0001699,10,1.699e-05,0.0001699,0.0,,~
<built-in method psutil_windows.proc_memory_info>,6.93e-05,10,6.9300000000000006e-06,6.93e-05,0.0,,~
<built-in method psutil_windows.virtual_mem>,0.0008757000000000001,127,6.895275590551182e-06,0.0008757000000000001,0.0,,~
<built-in method psutil_windows.cpu_times>,0.7319487,127,0.005763375590551181,0.7319487,0.0,,~
<built-in method psutil_windows.per_cpu_times>,0.7696368,254,0.0030300661417322836,0.7696368,0.0,,~
<built-in method psutil_windows.net_io_counters>,0.9198993000000001,128,0.007186713281250001,0.9198993000000001,0.0,,~
<built-in method psutil_windows.disk_io_counters>,0.018893700000000003,127,0.0001487692913385827,0.018893700000000003,0.0,,~
